Category,Size,Distance,tsne_1,tsne_2
cake,Medium,0.861032,-28.668016,-31.05826
cake,Medium,0.9318106,-38.988697,-27.754625
cake,Small,0.7357948,-29.668633,-28.818882
cake,Small,0.8875596,-26.872242,-31.49441
cake,Medium,0.7928672,-34.74129,-33.406723
cake,Medium,0.71534246,-30.567541,-30.70239
cake,Medium,0.7495875,-13.839615,-53.157475
cake,Small,0.8971948,-39.561287,-31.904137
cake,Large,0.77220935,-16.249208,-61.953518
cake,Medium,0.82755107,-30.955343,-29.352371
cake,Large,0.8876286,39.240814,-7.5813465
cake,Small,0.8241349,-46.079967,-28.473602
cake,Large,0.8908807,-17.148584,-54.656197
cake,Medium,0.73214966,-13.324291,-52.457783
cake,Small,0.8868436,-30.487822,-25.95562
cake,Small,0.89254946,-44.72964,-4.0268736
cake,Large,0.8104911,-18.193747,-61.313236
cake,Medium,0.7547397,-29.593946,-28.850405
cake,Medium,0.7806811,-14.050927,-53.167103
cake,Medium,0.96379036,-44.613525,-3.7983243
cake,Large,0.8007861,-12.046214,-65.12919
cake,Large,0.8673675,-11.905975,-51.610245
cake,Large,0.84917396,-11.947322,-65.14632
cake,Medium,0.78500706,-28.296263,-30.730017
cake,Medium,0.76649565,-30.207687,-27.138824
cake,Large,0.74914265,-12.880446,-52.247406
cake,Medium,0.79070425,-31.159733,-32.286987
cake,Large,0.79485697,-12.54311,-52.06533
cake,Large,0.9220085,-22.528044,-27.3071
cake,Large,0.90125656,-19.138308,-52.113823
cake,Small,0.85269505,-28.108335,-30.768175
cake,Medium,0.8063185,-14.544873,-57.97753
cake,Small,1.0292104,-27.951561,-12.407465
cake,Large,0.72567,-14.179134,-60.99156
chair,Medium,0.77617425,20.780226,19.177708
chair,Large,0.9456941,64.01637,-4.237704
chair,Medium,0.721509,22.648922,15.352215
chair,Small,0.75467724,16.286263,19.697912
chair,Large,0.6914062,22.155163,17.880835
chair,Large,0.8338946,22.920515,-9.698087
chair,Medium,0.766434,22.177782,18.130535
chair,Medium,0.79285246,25.863268,17.352293
chair,Large,0.748919,18.135569,14.604397
chair,Medium,0.8654322,-3.6571865,-11.225365
chair,Large,0.75416535,23.324617,15.723619
chair,Small,0.7093016,18.043821,17.873436
chair,Medium,0.6365263,20.761518,15.940573
chair,Medium,0.63757724,20.433084,17.251955
chair,Small,0.71240497,19.34749,17.350004
chair,Small,0.73927146,15.993274,16.460676
chair,Small,1.0256896,9.138978,-5.6275063
chair,Medium,0.90026766,6.623567,44.888863
chair,Medium,0.7556971,18.618132,13.849739
chair,Small,0.7654938,19.09552,21.567932
chair,Medium,0.7879065,19.914207,22.044554
chair,Small,0.9772695,15.601534,27.642828
chair,Small,0.92675436,20.602417,26.089668
chair,Large,0.8638079,20.575642,11.293576
chair,Medium,0.8061607,15.417946,18.843542
chair,Small,0.85645425,16.03875,20.052258
chair,Medium,0.7467957,23.598293,15.733649
chair,Small,0.6868107,16.965668,19.290857
chair,Medium,0.7036267,18.736013,13.960093
chair,Medium,0.955009,14.649849,20.809338
chair,Medium,0.70262355,18.364841,16.743896
chair,Small,1.0639427,15.765093,-10.332837
chair,Medium,0.8497278,16.712492,25.557358
chair,Medium,0.6854944,21.593016,15.893273
chair,Large,0.9340487,20.58555,11.25489
chair,Large,0.709723,24.042336,16.170467
chair,Medium,0.9570527,20.255077,7.8257723
chair,Medium,0.6386136,18.668304,16.071295
chair,Large,0.74733186,24.33984,17.902752
chair,Medium,0.69685555,18.708092,17.213007
chair,Large,0.7575807,23.319647,15.5177765
chair,Medium,0.83469665,72.30837,-7.4093475
chair,Medium,0.6826605,19.819008,17.186632
chair,Medium,0.88976216,18.438667,11.894405
chair,Small,0.804213,14.35899,28.856907
chair,Small,0.6699293,19.334026,17.716755
chair,Small,0.89158696,19.462309,22.998318
chair,Medium,0.704911,22.799164,17.368328
chair,Medium,0.7313808,22.166664,20.86241
chair,Small,0.99968255,19.300032,30.759525
chair,Large,0.6471069,22.488176,16.156845
chair,Large,0.69591653,20.779205,17.198744
chair,Small,0.82179594,-7.0210238,-0.44151804
chair,Large,0.7361582,23.30291,18.795065
chair,Small,0.7129328,16.01674,17.121386
chair,Large,0.85863006,24.998287,23.265461
chair,Medium,0.7440508,16.462938,15.699929
chair,Medium,0.65121984,22.764862,16.10869
chair,Large,0.63793844,22.847178,16.435398
chair,Medium,0.9459181,-29.142588,32.086403
chair,Small,0.7013909,17.531355,19.269829
chair,Large,0.8714124,63.528988,0.035037063
chair,Small,0.7907373,19.480553,21.421883
chair,Large,0.6816797,23.647738,17.302307
chair,Small,1.0824178,10.154288,-11.758303
chair,Medium,0.8569398,17.035276,17.055836
chair,Medium,0.734808,23.109085,15.203505
chair,Large,0.79115057,25.42966,18.315495
chair,Medium,0.71361864,23.074875,18.667753
chair,Medium,0.8545401,17.160595,25.858742
chair,Medium,0.9180159,-10.445262,38.909683
chair,Medium,0.71896136,25.05032,18.975252
chair,Medium,0.7320586,20.8729,19.002897
chair,Large,0.77514607,23.5787,16.64372
chair,Small,0.8939921,20.342283,8.155076
chair,Large,0.6974802,23.69603,16.77022
chair,Medium,0.65243,22.038649,15.98032
chair,Medium,0.66111106,20.930475,15.26593
chair,Large,0.7873356,16.706686,14.093844
chair,Medium,0.7203601,17.938108,13.787157
chair,Medium,0.6249695,18.475035,16.271685
chair,Large,0.7178776,23.965948,17.026796
chair,Medium,0.73429,17.730204,15.44478
chair,Large,0.84436494,71.917046,-7.578859
chair,Medium,0.8149149,62.5221,-9.127666
chair,Small,0.6667371,18.662117,17.313383
chair,Medium,0.70145166,18.577345,17.282095
chair,Medium,0.7731431,16.452293,15.733251
chair,Medium,0.7272242,18.203169,16.846998
chair,Medium,0.88457173,15.191051,19.230244
chair,Small,0.8687176,20.536585,19.43302
chair,Medium,0.72938067,23.79,16.262806
chair,Medium,0.81441504,21.09984,14.308913
chair,Medium,0.8393819,15.78262,12.408336
chair,Medium,0.82100326,-36.031715,37.555923
chair,Large,0.71047366,22.066786,17.169146
chair,Small,0.8125379,20.202057,7.925225
chair,Medium,0.7132644,19.585094,21.411415
chair,Small,0.840034,17.39708,19.752953
chair,Large,0.7243523,23.041134,15.980703
couch,Large,0.5222847,67.04283,-4.8990555
couch,Large,0.9472517,23.146418,-13.529383
couch,Medium,0.90730405,22.56887,26.997822
couch,Large,0.5602275,69.69719,-5.73753
couch,Large,0.8358013,52.661255,-12.207219
couch,Large,0.8052074,51.10434,-1.1467866
couch,Large,0.7345707,68.80014,-1.9967242
couch,Large,0.76656574,61.28527,-8.083316
couch,Medium,0.91927063,25.966496,10.252243
couch,Large,0.8771951,64.81877,0.37516505
couch,Medium,0.66382265,69.52207,-6.252118
couch,Large,0.54363614,66.16518,-3.3236134
couch,Large,0.56995445,67.623276,-3.898762
couch,Large,0.5631728,66.45015,-2.8449633
couch,Medium,0.75889724,70.62963,-5.282682
couch,Large,0.7489703,52.393692,-14.139438
couch,Large,0.68255144,70.34002,-4.420939
couch,Large,0.6112814,67.91091,-6.4707346
couch,Large,0.6360849,65.96532,-2.5368657
couch,Large,0.6106987,58.941578,1.0826365
couch,Large,0.778588,51.64253,-2.3835857
couch,Large,0.629314,68.66441,-3.403763
couch,Large,0.7883739,67.599785,-8.387234
couch,Large,0.56532145,66.204666,-4.515268
couch,Large,0.62825686,69.60211,-5.9461703
couch,Large,0.5924328,69.848236,-4.957076
couch,Large,0.55972373,67.66395,-5.2860622
couch,Large,0.7790292,51.18451,-3.0403686
couch,Medium,0.82843,22.978054,27.901878
couch,Large,0.56493235,65.57807,-3.6862943
couch,Large,0.5513165,66.55913,-5.0470886
couch,Large,0.6561204,62.37475,-0.14568654
couch,Large,0.67443824,66.27911,-6.6644936
couch,Large,0.60188735,68.980515,-4.0923257
couch,Large,0.6117283,66.41565,-5.762874
couch,Large,0.70054674,66.968895,-6.6029816
couch,Large,0.59967977,67.65157,-4.993603
couch,Large,0.7021933,58.380287,1.2928201
couch,Large,0.6373608,65.70939,-4.6655025
couch,Large,0.4927998,67.37507,-4.219987
couch,Large,0.8071784,71.87035,-7.559315
couch,Large,0.6732834,65.57548,-5.5234795
couch,Large,0.7639758,64.63771,-7.1416407
couch,Medium,0.8935898,17.836065,14.879566
couch,Medium,0.6999015,69.10677,-6.713068
couch,Large,0.5344106,66.65212,-4.2988963
couch,Medium,0.85040766,62.684826,-8.324577
couch,Large,0.66815275,71.31376,-6.6956916
couch,Large,0.63923115,66.44684,-6.2357283
couch,Large,0.54700714,66.96676,-4.8372855
couch,Large,0.69316304,63.816776,-4.2389793
couch,Large,0.80051404,62.91121,-8.467823
couch,Large,0.83029664,51.349957,-2.7442753
couch,Large,0.6294335,67.55,-3.565905
couch,Large,0.7317155,63.37051,-1.1423497
couch,Large,0.53525835,67.653465,-4.1769285
couch,Large,0.7614852,71.5873,-7.7742243
couch,Large,0.7452378,56.591022,-1.6929821
couch,Large,0.74694604,61.48616,-8.004186
couch,Large,0.79774356,71.646416,-8.254106
couch,Medium,0.9562092,15.694843,22.167934
couch,Large,0.7156112,70.29629,-5.732458
couch,Large,0.6182754,68.29714,-3.669013
couch,Large,0.67148274,68.32814,-6.964074
couch,Large,0.6940549,69.930725,-3.187494
couch,Medium,0.90464795,18.868176,13.733365
couch,Large,0.7747989,67.49956,-8.289861
couch,Large,0.8933425,63.40257,-1.4919014
couch,Large,0.6713807,70.019585,-5.6953716
couch,Medium,0.7179705,66.50485,-7.8991585
couch,Large,0.59131557,66.10536,-4.8455105
couch,Large,0.5461444,66.864655,-4.857317
couch,Large,0.70115787,52.30568,-2.036141
couch,Large,0.5753785,69.81148,-5.483596
couch,Large,0.63988173,69.56516,-4.1809115
couch,Small,1.1585842,-29.807383,15.182292
couch,Large,0.5763467,69.5534,-4.426372
couch,Large,0.54262114,65.866234,-4.127941
couch,Large,0.746253,62.953667,-6.0835075
couch,Large,0.6414302,70.06191,-5.5928802
couch,Medium,0.74965876,70.76649,-3.9998732
couch,Large,0.71273285,52.23823,-2.411908
couch,Large,0.80065703,58.179745,2.3253565
couch,Large,0.5692802,67.85929,-4.0825853
couch,Medium,0.87301975,22.56061,27.394892
couch,Medium,0.76554054,63.941154,-7.4164896
couch,Large,0.5921414,67.31057,-3.1646237
couch,Large,0.7456339,56.69631,1.1481006
couch,Large,0.69583285,68.9533,-3.8790982
couch,Large,0.5736195,66.86342,-5.7019525
couch,Large,0.742832,64.634766,0.17422235
couch,Large,0.6732821,68.67627,-2.882432
couch,Large,0.66967005,58.627056,1.4260082
couch,Large,0.58551705,67.282005,-3.2541833
couch,Large,0.734805,71.19106,-6.563673
couch,Large,0.6401621,59.86236,-1.6857022
couch,Large,0.7636321,61.196735,-3.073592
couch,Large,0.6795997,62.875072,-6.070037
couch,Large,0.7312048,66.35519,-7.426205
couch,Medium,1.0530413,-24.383467,21.38149
potted plant,Medium,0.754667,2.8300614,-43.09168
potted plant,Small,1.0452833,11.388452,20.320038
potted plant,Medium,0.6970257,-0.14791316,-43.0001
potted plant,Medium,0.70460093,3.020708,-43.67496
potted plant,Medium,0.9533648,-4.6894875,-39.320835
potted plant,Medium,0.69211346,-0.4922085,-40.845596
potted plant,Medium,0.7054295,1.6160405,-43.484917
potted plant,Small,0.6880102,1.1901543,-43.08003
potted plant,Large,0.8905728,3.0307846,-45.629623
potted plant,Medium,0.7559443,-4.4532676,-40.628147
potted plant,Medium,0.6542687,-1.3546832,-43.316887
potted plant,Small,0.7447588,2.93018,-43.109524
potted plant,Medium,0.8354427,-4.5156407,-40.73116
potted plant,Medium,0.58328736,0.25080317,-44.17734
potted plant,Large,0.6634581,-0.780181,-44.775036
potted plant,Medium,0.61780804,-0.565382,-41.998104
potted plant,Large,0.7253853,-1.7324512,-45.42588
potted plant,Large,0.74565053,-4.151384,-42.82853
potted plant,Large,0.76956093,-2.171913,-46.86008
potted plant,Medium,0.7798811,2.955236,-42.929764
potted plant,Medium,0.5731179,1.0304506,-43.191227
potted plant,Medium,0.6623156,-1.9909215,-45.994984
potted plant,Large,0.6626878,-0.12232885,-44.703568
potted plant,Large,0.77097714,-5.061278,-45.484497
potted plant,Medium,0.73821187,2.0350096,-42.784134
potted plant,Medium,0.6786245,-1.5303825,-43.781944
potted plant,Large,0.8281996,-0.16018872,-46.636658
potted plant,Large,0.95902956,53.57381,3.1834722
potted plant,Medium,0.8918261,-4.9289727,-40.768856
potted plant,Medium,0.6735609,-1.8016356,-42.669086
potted plant,Large,0.79442865,-4.1794806,-47.488705
potted plant,Medium,0.71887594,-1.8953202,-43.92898
potted plant,Medium,0.60529274,-0.9571914,-44.41203
potted plant,Large,0.704971,-0.05874206,-45.365112
potted plant,Large,0.7752839,-2.6727657,-43.654526
potted plant,Medium,0.9397193,-30.276323,-30.595287
potted plant,Medium,0.9877063,-3.9545774,-39.05612
potted plant,Medium,0.8176481,5.3277187,-43.015167
potted plant,Medium,0.5864515,-0.48739448,-42.708977
potted plant,Medium,0.55996233,-0.117734395,-44.275845
potted plant,Large,0.7941118,-4.6164403,-47.140003
potted plant,Medium,0.62292254,0.24391067,-44.653313
potted plant,Medium,0.867463,-8.895018,-17.547998
potted plant,Medium,0.65697753,-1.2404567,-44.64616
potted plant,Medium,0.82167834,5.4023433,-43.034298
potted plant,Small,0.59584016,0.01001772,-42.377518
potted plant,Small,1.0619826,-20.33622,-8.68121
potted plant,Large,0.7456518,-5.2033596,-45.340965
potted plant,Medium,0.6443816,-0.18368843,-42.336292
potted plant,Large,0.7258752,-0.009550146,-46.537605
potted plant,Medium,0.73320496,3.1189888,-43.67436
potted plant,Medium,0.6470423,-1.026907,-42.288055
potted plant,Large,0.71029156,-3.459579,-46.690083
potted plant,Small,0.6499978,-0.8891911,-41.58278
potted plant,Large,0.6760001,0.057533756,-45.408016
potted plant,Medium,0.8038219,2.7983222,-44.479565
potted plant,Medium,0.74130374,-4.5568004,-41.72066
potted plant,Medium,0.62654954,-0.16593692,-44.8107
potted plant,Medium,0.615157,-0.9388267,-43.152153
potted plant,Large,0.6758944,0.10773317,-44.278637
potted plant,Medium,0.8149299,1.8635782,-43.906277
potted plant,Large,0.70958567,-0.3790656,-46.283764
potted plant,Small,0.99495804,-9.9605465,4.199656
potted plant,Large,0.740141,-4.494137,-47.07688
potted plant,Large,0.69674665,-4.3060346,-42.232998
potted plant,Medium,0.5937668,-1.437889,-42.336258
potted plant,Medium,0.7552452,-2.4477007,-41.95618
potted plant,Small,0.7707901,-0.15707919,-40.571766
potted plant,Medium,0.6726184,0.8118151,-45.004
potted plant,Small,0.66175926,-1.0198877,-41.237476
potted plant,Medium,0.82622087,-2.656139,-40.25987
potted plant,Medium,0.7230966,1.3950402,-45.13789
potted plant,Large,0.7513754,-3.1494548,-46.146404
potted plant,Large,0.8853774,-3.237667,-43.861652
potted plant,Large,0.9280638,49.72005,-8.292512
potted plant,Small,0.8678764,-1.2298241,-39.206543
potted plant,Medium,0.63454014,1.1068476,-41.709522
potted plant,Medium,0.6423043,-3.4754415,-41.352802
potted plant,Medium,0.7637586,-4.5952954,-41.6365
potted plant,Medium,0.7947424,1.6399329,-42.51974
potted plant,Small,1.075952,-31.980139,-9.421301
potted plant,Large,0.821439,-4.084871,-47.009117
potted plant,Large,0.6237336,-0.13307907,-44.797184
potted plant,Medium,0.74387664,1.018645,-41.459442
potted plant,Medium,0.9672141,-4.7989173,-39.190063
potted plant,Large,0.73147285,-1.7401177,-45.69462
potted plant,Medium,0.8978173,-4.9217305,-39.051674
potted plant,Medium,0.8558024,1.724211,-41.00213
potted plant,Medium,0.6780401,0.9482445,-44.694435
potted plant,Large,0.79553455,-4.272441,-47.168423
potted plant,Medium,0.69256985,-2.0271356,-42.877274
potted plant,Small,0.83578277,1.2715834,-40.096893
potted plant,Small,0.7526433,-1.1400365,-39.421253
potted plant,Large,0.76469564,-1.8647827,-45.150352
potted plant,Small,0.6563806,-1.0262942,-41.281876
potted plant,Small,0.8792855,-23.191153,-24.719526
potted plant,Medium,0.6323222,-0.67993295,-41.392845
potted plant,Medium,0.687583,-0.114645116,-43.035442
potted plant,Small,1.0745031,-86.50229,-12.765496
potted plant,Medium,1.0667341,-19.265497,-9.913012
bed,Large,0.7451404,59.71498,0.6828026
bed,Large,0.8931187,65.29924,-7.932815
bed,Large,0.5755837,57.47735,-1.3341511
bed,Large,0.5578939,57.278996,-3.995219
bed,Large,1.0570804,17.38193,-2.0113833
bed,Large,0.6834877,59.19145,-2.2922547
bed,Large,0.5589224,56.480885,0.32002464
bed,Large,0.911248,51.902126,-11.267556
bed,Large,0.60173064,57.426823,-4.6723146
bed,Large,0.6902359,51.44536,0.6672323
bed,Large,0.6713324,54.532066,-2.9616823
bed,Large,0.7425836,51.629913,0.1837701
bed,Large,0.70430547,57.56433,2.2271469
bed,Large,0.71012247,60.219685,-3.0960903
bed,Large,0.7464793,46.82655,-12.515507
bed,Large,0.7890016,63.873577,-7.461674
bed,Large,0.74902636,51.494606,-3.7486124
bed,Large,0.65748036,58.72404,-4.1410937
bed,Large,0.60616416,59.184372,-0.5623664
bed,Large,0.6701911,60.450962,-4.6594143
bed,Large,0.8287672,57.23375,-7.679179
bed,Large,0.5686855,58.99135,-2.7805314
bed,Large,0.72678584,33.388966,21.250935
bed,Large,0.54877096,57.549225,-0.020084783
bed,Large,0.74016184,59.116405,-5.9255123
bed,Large,0.694587,57.551342,-6.126686
bed,Large,0.8494193,57.93126,-6.735079
bed,Large,0.47909513,57.108685,-1.6408254
bed,Medium,1.1133913,-16.240368,46.06175
bed,Large,0.9106187,49.085327,-34.09241
bed,Large,0.5718833,58.80416,-3.1587334
bed,Large,0.6153603,56.959953,-4.7899756
bed,Large,0.6366011,56.351776,-2.6758065
bed,Large,0.6988835,59.56222,-0.35853097
bed,Large,0.5907505,58.421688,-1.5002855
bed,Large,0.6445106,59.484707,-4.8623476
bed,Large,0.49928597,57.88714,-3.6872497
bed,Large,0.63328046,55.459682,0.05391099
bed,Large,0.586562,55.36668,-0.3178761
bed,Large,0.85035104,23.50141,-12.98861
bed,Large,0.72361624,56.31475,3.0129046
bed,Large,0.9024332,60.487682,3.0101194
bed,Large,0.61174846,56.134647,-3.7375236
bed,Large,0.812707,58.66649,-6.8043466
bed,Large,0.6698555,52.236866,-2.0674706
bed,Large,0.5470909,57.427475,0.78040785
bed,Large,0.57588494,57.73645,-3.9876606
bed,Large,0.702535,56.288162,4.0077567
bed,Large,0.5749777,56.93557,0.5396329
bed,Large,0.5286128,58.60559,-2.4462237
bed,Large,0.8412493,23.730019,-13.08829
bed,Large,0.828041,55.689526,-5.28925
bed,Large,0.7144322,59.90725,-3.2933645
bed,Medium,1.0522525,28.924711,14.052267
bed,Large,0.6250741,57.187176,2.0207834
bed,Large,0.771018,62.220425,-6.413399
bed,Large,0.54130036,55.29098,-0.7587381
bed,Large,0.56316483,57.71199,1.5094062
bed,Large,0.56341195,58.25083,-1.4323806
bed,Large,0.6629045,55.78368,-3.7652915
bed,Large,0.65242416,55.61324,0.35958874
bed,Medium,0.89599276,31.104784,13.687094
bed,Large,0.93098736,61.126854,-8.006842
bed,Large,0.61263365,57.35219,1.3702614
bed,Large,0.48705482,57.58534,-2.5794039
bed,Large,0.5489978,57.03573,-1.5933937
bed,Large,0.7809943,58.589176,-6.701843
bed,Large,0.8977056,57.072105,-7.8114505
bed,Large,0.7879969,68.27761,-4.5994844
bed,Large,1.0164444,-1.1025387,-65.17262
bed,Large,0.5668398,57.64169,-3.2249758
bed,Large,0.68355125,51.48512,-2.7306635
bed,Large,0.57704717,56.754307,-4.429825
bed,Large,0.5367786,58.047226,0.5577949
bed,Large,0.58181417,57.989285,-3.9047697
bed,Medium,0.96371317,-2.1021707,28.97243
bed,Large,0.5310099,57.483955,0.7807072
bed,Large,0.5806308,58.120895,0.7573391
bed,Large,0.8314308,31.994911,21.396793
bed,Large,0.6502994,59.27288,-5.203965
bed,Large,0.59913343,57.657864,1.7538934
bed,Large,0.61471456,55.33886,-2.283412
bed,Large,0.6545893,60.258934,-1.3186953
bed,Large,0.5433743,58.51866,-3.0348942
bed,Large,0.57188416,59.117348,-3.0169957
bed,Large,0.71893275,59.360397,-5.880115
bed,Large,0.62746733,57.602516,-4.9226556
bed,Large,0.6806108,51.64781,0.38550654
bed,Large,0.682689,55.742126,-3.9355097
bed,Large,0.69337595,60.46922,-6.451058
bed,Large,1.0484211,60.79707,-8.874706
bed,Large,0.5919068,57.027615,1.7467686
bed,Large,0.55084056,58.913662,-4.49277
bed,Large,0.6189796,60.52501,-5.667758
bed,Large,0.5555312,56.385754,0.7198234
bed,Large,0.65625995,55.663345,-3.900539
bed,Large,0.684558,59.93653,-3.3198452
bed,Large,0.6518643,57.54411,0.19575688
bed,Large,0.5239789,58.961258,-4.125973
bed,Large,0.5749246,57.393063,1.0043012
dining table,Large,0.6830256,53.947872,6.8176384
dining table,Large,0.6794834,54.498283,6.2758737
dining table,Large,0.7348551,54.82577,7.825137
dining table,Large,0.74955267,32.968513,20.553228
dining table,Large,0.632345,50.053684,8.045211
dining table,Large,0.6830381,49.528828,7.9533896
dining table,Medium,0.9101346,20.016867,15.094961
dining table,Small,0.97924453,19.64276,31.838375
dining table,Small,0.8204247,16.09509,28.302828
dining table,Large,0.8013164,54.866325,5.7082214
dining table,Large,0.7817198,52.364704,5.79962
dining table,Large,0.8734119,0.49476847,38.018112
dining table,Large,0.62325317,51.372604,7.2864203
dining table,Medium,0.85145646,16.795416,25.00053
dining table,Large,0.66898996,48.683647,7.6746163
dining table,Large,0.68245447,53.915607,6.707719
dining table,Large,0.65276444,49.091114,6.207006
dining table,Medium,0.96376413,17.23148,17.134892
dining table,Medium,0.74008614,48.73781,3.832064
dining table,Large,0.7914864,55.39366,5.1639953
dining table,Large,0.5792963,50.950108,7.187378
dining table,Large,0.5835261,50.32151,7.4217596
dining table,Large,0.7562323,49.217396,3.9704895
dining table,Large,0.7471109,46.418205,7.1029873
dining table,Large,0.77567667,14.715114,26.095343
dining table,Small,0.8400706,15.676435,27.828651
dining table,Large,0.63098043,53.394123,6.98806
dining table,Large,0.7948209,48.4606,3.6195967
dining table,Large,0.69081,47.761898,7.014189
dining table,Large,0.6630251,47.388065,8.662785
dining table,Large,0.7308653,47.13274,8.927502
dining table,Medium,0.9153272,45.603607,10.003454
dining table,Large,0.7151413,54.473457,6.110427
dining table,Large,0.7271629,15.08361,25.771591
dining table,Large,0.7248031,47.011066,7.686511
dining table,Large,0.60085285,52.366833,7.252259
dining table,Large,0.7550544,50.48623,8.439691
dining table,Large,0.8689632,55.805653,7.0586004
dining table,Medium,0.9266199,23.898117,6.5877404
dining table,Large,0.65488744,49.30435,5.5684443
dining table,Small,0.8640225,15.267816,28.305178
dining table,Large,0.7452324,54.487507,6.1415076
dining table,Medium,0.8351378,14.12609,27.184605
dining table,Large,0.7105911,54.551216,6.293395
dining table,Medium,0.8762331,16.193237,26.642277
dining table,Large,0.7473848,47.99832,3.9953766
dining table,Large,0.6016425,50.73992,7.4474936
dining table,Small,1.0513011,-87.33426,-9.7968445
dining table,Small,1.0469537,15.465174,18.466257
dining table,Medium,0.760637,17.086008,25.818771
dining table,Medium,0.79505247,13.576743,27.833641
dining table,Large,0.74486965,46.181187,9.633121
dining table,Large,0.6956035,51.87891,9.488772
dining table,Large,0.74293816,15.099886,25.777016
dining table,Large,0.8995738,13.957901,26.9491
dining table,Medium,0.730225,14.662794,25.847897
dining table,Large,0.8795693,48.061756,3.4956243
dining table,Large,0.67226607,51.531246,1.2477605
dining table,Small,0.9717361,4.6873717,44.091007
dining table,Large,0.73147225,55.068733,7.3228946
dining table,Large,0.7228723,50.49285,4.1706285
dining table,Large,0.7272336,52.364735,7.8751817
dining table,Large,0.6239384,49.71129,6.2929664
dining table,Large,0.6204733,53.189667,6.9134097
dining table,Large,0.5822866,50.001358,6.9712787
dining table,Large,0.67475516,51.071793,7.469283
dining table,Large,0.6960665,52.1053,7.398548
dining table,Small,0.99095166,17.065289,17.384398
dining table,Large,0.59212995,49.39378,7.8056984
dining table,Large,0.92136896,0.48374343,38.020737
dining table,Large,0.79547095,48.121136,3.9165325
dining table,Medium,0.803343,14.437261,28.855814
dining table,Large,0.77731025,48.340958,6.276111
dining table,Small,0.8718832,17.179417,29.342604
dining table,Large,0.6647395,48.910934,6.640257
dining table,Small,0.9629581,19.847418,25.32588
dining table,Large,0.63556844,53.43749,6.776618
dining table,Large,0.56918216,49.775078,6.870863
dining table,Large,0.59714353,49.81072,7.1535354
dining table,Large,0.7700818,55.335793,5.958568
dining table,Medium,0.97522354,16.589123,11.898937
dining table,Large,0.7332438,47.04121,4.9678435
dining table,Large,1.0301788,-38.4429,44.091755
dining table,Large,0.7639136,14.254877,28.857695
dining table,Medium,0.7603031,15.950616,28.943779
dining table,Medium,0.7487751,14.395981,26.30901
dining table,Large,0.57684314,49.788395,7.2122865
dining table,Medium,0.87535644,13.782365,27.31158
dining table,Large,0.6948697,54.636723,7.031002
dining table,Small,1.0236813,-27.872444,-4.99194
dining table,Large,0.75124055,50.06648,5.3654857
dining table,Small,1.0565028,-31.460516,13.361152
dining table,Medium,0.9850788,23.899256,6.583023
dining table,Large,0.6538406,49.434166,7.159473
dining table,Medium,0.68720526,46.944714,7.50116
dining table,Medium,0.90198183,17.185108,26.190561
dining table,Large,0.5862109,51.977173,7.1383653
dining table,Large,0.76918966,55.151966,7.7053876
dining table,Small,0.8598745,17.277937,28.439926
dining table,Large,0.8141811,50.838894,4.3956804
toilet,Large,0.62675416,33.888615,6.9920163
toilet,Large,0.6149405,34.49491,6.499508
toilet,Large,0.66616887,37.374084,6.2190413
toilet,Medium,0.6389697,31.68342,8.086466
toilet,Large,0.87497425,-12.273386,-9.958595
toilet,Medium,0.80449927,31.958569,11.235445
toilet,Large,0.6460668,31.534424,9.667369
toilet,Large,0.59768814,33.338226,6.9941545
toilet,Medium,0.95091134,-8.587847,1.2630857
toilet,Large,0.7198111,30.967989,10.016333
toilet,Large,0.55085206,36.17084,8.173589
toilet,Large,0.6618718,37.358994,8.305809
toilet,Large,0.5880722,33.582657,9.247427
toilet,Large,0.6960037,32.681343,6.5897803
toilet,Large,0.89545834,52.8219,16.903803
toilet,Large,0.70442307,32.01831,9.789535
toilet,Large,0.7241648,39.096085,6.789411
toilet,Large,0.8596129,52.845783,-1.3855388
toilet,Large,0.582031,36.783108,8.464834
toilet,Large,0.7285195,36.860256,9.797548
toilet,Large,0.60080343,36.976093,6.98297
toilet,Large,0.61328363,34.015327,10.141184
toilet,Medium,1.0405824,-24.42605,18.840178
toilet,Large,0.9129567,46.44249,-11.333224
toilet,Large,0.7074883,34.91648,9.38896
toilet,Medium,0.604078,33.252403,6.985866
toilet,Medium,0.86824316,31.163849,13.603389
toilet,Medium,0.6975094,31.354559,8.730331
toilet,Medium,0.6584535,31.424696,8.734888
toilet,Large,0.6727316,38.03114,6.6572046
toilet,Large,0.63104135,35.314644,7.90884
toilet,Medium,0.9831217,-24.366425,19.032986
toilet,Large,0.66714305,34.081085,11.875441
toilet,Medium,0.6855468,31.569017,8.04347
toilet,Medium,1.0747522,-24.381546,19.086985
toilet,Large,0.6383767,36.838493,6.3409934
toilet,Large,0.7413281,35.75494,11.450965
toilet,Large,0.59902525,33.8506,9.185972
toilet,Large,0.64312834,32.005764,8.823695
toilet,Large,0.6084264,36.38056,8.386825
toilet,Large,0.59325796,36.81201,8.639186
toilet,Large,0.6022416,35.90256,10.080376
toilet,Large,0.60325176,33.680813,6.8498507
toilet,Large,0.9692528,36.771873,16.00689
toilet,Large,0.6217433,33.646156,10.32127
toilet,Medium,0.6512986,31.907845,9.372874
toilet,Large,0.52371967,35.82468,7.7013044
toilet,Large,0.6799697,35.703896,5.2661376
toilet,Large,0.6785309,33.480156,5.8117666
